"Created-At";"From-User";"Text";"Retweet-Count";"Id"
12/23/20 12:29 PM;"ica.";"RT @detikcom: Mutasi virus Corona yang ditemukan lebih mudah menyebar di Inggris telah terdeteksi pada sejumlah pelancong luar negeri yang…";15;"1341616983159128065"
12/23/20 12:29 PM;"KORAMIL GROJOKAN SEWU";"Kodim 0727/Kra
Koramil 15/Jatiyoso
Selasa tanggal 22 Desember 2020 
Sertu Agoes Gadi W Babinsa Ds Karangsari melaksanakan komsos dengan bp Suradi Dsn Kangsi Ds Karangsari, menghimbau agar mentaati protokol kesehatan  dalam menghadapi covid 19. https://t.co/uHlIMHjoXc";0;"1341616971142504449"
12/23/20 12:29 PM;"sephia_94";"@SeruniPuspaAlam BPOM Pastikan Evaluasi Vaksin COVID-19 Gunakan Standar Internasional
https://t.co/5jxoc8HSFq";0;"1341616925420359680"
12/23/20 12:29 PM;"kumparan";"Kasus positif corona di Babel terus meningkat menjadi 1.751 Kasus, 28 di antaranya meninggal dunia. #publisherstory https://t.co/POtsM2Zs2u";0;"1341616918524874754"
12/23/20 12:29 PM;"MCreative Palangka";"Polsek Kahayan Hilir Berikan Sembako Kepada Masyarakat Terdampak Covid-19 https://t.co/teEBDEmfY3";0;"1341616903349886977"
12/23/20 12:29 PM;"Abdul Kadir, S.Pd";"Menjelang akhir tahun, mari kita berdoa bersama secara Virtual agar Penyakit COVID-19 Segera di angkat
PELAKSANAAN
Kamis, 24 Desember 2020
Pukul 20.00 WIB
Silakan klik tautan berikut untuk bergabung
https://t.co/IOD5BBcRBb
Link  https://t.co/fzerGAFegp?
https://t.co/WlTL5SRlJn https://t.co/FVk4h19FAq";0;"1341616898669068288"
12/23/20 12:29 PM;"Me";"@abdurrafialwan Stigma 2nd wave covid fi wkwk";0;"1341616897423417345"
12/23/20 12:29 PM;"€Endang Yuliastuti™-AYO, LAKUKAN PHBS! ??";"@Azmfz Guru. Sebenarnya banyak sudah guru meninggal karena covid.";0;"1341616879173918730"
12/23/20 12:29 PM;"Ayu Nur aini";"@ShopeeID Ditahun 2021 aku pengen pandemi covid-19 selesai,vaksinnya ampuh dan indonesia sembuh lagi. Jadi gak usah lagi cape2 ngrjain tugas dihp. Be better from this year dan yang pasti bisa lebih bermanfaat untuk orang lain. 
#2021SAMASHOPEE";0;"1341616854318546945"
12/23/20 12:29 PM;"Sheri";"@zoelfick BPOM Pastikan Evaluasi Vaksin COVID-19 Gunakan Standar Internasional
https://t.co/B4pwzWQhrN";0;"1341616844554158081"
12/23/20 12:29 PM;"FirdausHacks";"RT @apanakdikato: Vaksin covid 19

Yang nk guna - Kementerian Kesihatan,

Yang umum nak beli - Perdana Menteri. 

Tolong beli - Kementerian…";39;"1341616827307151360"
12/23/20 12:29 PM;"Abdur Rohman A";"RT @JatimPemprov: Sobat Jatim,  berikut ini peta sebaran COVID-19 di Jawa Timur s.d. 22  Desember 2020.   
@KhofifahIP @EmilDardak   @dinke…";11;"1341616826753531906"
12/23/20 12:29 PM;"//J.Iman";"Yang aneh, pas gw nangkep bocahnya, yg gw takutin malah covid karena dia ga pake masker. 

Gw bahkan lupa kalo dia bisa aja bawa piso atau pistol.

Fuck covid!!";0;"1341616817534500864"
12/23/20 12:28 PM;"Mus Tanjung";"JANGAN SEPELEKAN UANG RP 10.000..!
KARENA DALAM PANDEMI COVID 19 INI BISA BERUBAH JADI  17 M..?? https://t.co/zvayvTJgNe";3;"1341616733161836546"
12/23/20 12:28 PM;"cak uding";"@DewiTuwuh parno emang ini sih, aku masih ketemuan dengan saudara setiap hari karena serah terima piket jaga bapak ibu. Nah tiba-tiba ipar, 2 saudara kandung, 1 keponakan terkena covid. Ngeri-ngeri sedap, Alhamdulillah aku negatif.";0;"1341616723464658944"
12/23/20 12:28 PM;"RANI";"@rmol_id PDIP,GERINDA saya liat sama visi misinya,sama sama membangun negara ini Lebih maju dan dihargai ,disegani oleh negara lain...tapi yang saya sayangkan kog sama sama korupsi dimasa rakyat ,negara lagi vandemi covid 19,semoga untuk kedepan jangan ada lagi ,,,";0;"1341616707534667778"
12/23/20 12:28 PM;"KORAMIL GROJOKAN SEWU";"Kodim Karanganyar
Selasa ,22 Desember 2020 ,
Serda M.fajar Anggota Koramil 06 / Karangpandan Melaksanakan Sosialisasi Pendisiplinan Pelaksanaan Protokol Kesehatan untuk Mencegah Penularan Covid 19. https://t.co/zTWy0ekL5F";0;"1341616698705682435"
12/23/20 12:28 PM;"Jinggaviolet";"bayangin seumpama ada pemimpin negara timteng kiblat kaum berdaster yang tiba2 'menghadap' pakdhe.. 

bisa2, ngelebihin pasien covid, ??";0;"1341616693789933569"
12/23/20 12:28 PM;"Otoritas Bandar Udara Wilayah III";"Berdasarkan SE 22 Tahun 2020 tentang Petunjuk Pelaksana Perjalanan Orang dengan Transportasi Udara selama masa natal 2020 dan tahun baru 2021 dalam masa pandemi covid 19, wajib melakukan RT-PCR/rapid test antigen sebelum keberangkatan dari dan ke atau bandar udara di pulau.. https://t.co/gDm7pIBsrs";0;"1341616685816578048"
12/23/20 12:28 PM;"Dheamanda Putri";"@foreignfield @AREAJULID mnurutku dia ini positip copid & nganggep kasus kemarin itu sama halnya dgn “covid” yg nanti akan mereda suatu saat. gangerti jg sih, soalnya di awal dia nyangkut pautin ttg kasus yg kmrn trs jg kl dia skrg dipenjara ko bs main hp:( ap peraturan tahanan skrg dah bs main hp ya?:(";0;"1341616646604038145"
12/23/20 12:28 PM;"Joseph Laga";"RT @JapenSarawak: @JPenerangan RT @JPenerangan: Jangan bersalaman dan bersentuhan termasuk melagakan anggota badan, elakkan sentuhan fizika…";6;"1341616628304236545"
12/23/20 12:28 PM;"Upilepsi";"@FerdinandHaean3 @LisaAmartatara3 Oh kalau rapid reaktif itu tandanya positif Covid ya ... Baru tau saya";0;"1341616601443921921"
12/23/20 12:28 PM;"Humas Polsek Pakis Polres Magelang";"Giat Operasi Yustisi gabungan yang terdiri dari Polsek Pakis, Koramil 08 Pakis dan Kecamatan Pakis sesuai dengan Inpres No 6 tahun 2020 Tentang Peningkatan Disiplin Dan Penegakkan Hukum Protokol Kesehatan Dalam Pencegahan Dan Pengendalian Covid-19.

#AyoPakaiMasker #Ingat3M https://t.co/JjRrzc9SuH";0;"1341616600370200578"
12/23/20 12:28 PM;"Rakyat Sulsel Online";"New post (Penanganan Covid-19 di RSUD Andi Makkasau Dinilai 'Excellent') has been published on Rakyat Sulsel - https://t.co/KXDbqQuaXX https://t.co/AGRPqsc44v";0;"1341616596012335104"
12/23/20 12:28 PM;"voi.id";"Kekhawatiran global terus meningkat terkait penyebaran varian baru dari virus Covid-19, tak terkecuali Indonesia. https://t.co/14F2dPStM9";0;"1341616578731724801"
12/23/20 12:28 PM;"Baidah";"RT @eldianawhita: Aku suka BTS dari 2 tahun lalu, pertama liat seokjin lgsg kepoin ttg BTS, oleng ke jungkook, skrg taehyung ? pas covid me…";1;"1341616563250626561"
12/23/20 12:27 PM;"angkasa";"Program vaksinasi Covid-19 adalah modal penting bagi upaya pemulihan kesehatan rakyat dan ekonomi nasional
Lenyapkan Kovid Dan FPI
#FPIPatutDibasmi https://t.co/wAHRmkAFNM";0;"1341616454957813760"
12/23/20 12:27 PM;"Pecinta keberagaman";"@FerdinandHaean3 @LisaAmartatara3 Kalo wudhu bisa basmi corona, di negara timur tengeah bebas covid, gitu aja deh";0;"1341616449706622976"
12/23/20 12:27 PM;"GarudaInside";"Pemerintah larang kerumunan tahun baru, untuk mencegah lonjakan Covid-19 
Lenyapkan Kovid Dan FPI
#FPIPatutDibasmi https://t.co/VEPXYHcLY2";0;"1341616393809133568"
12/23/20 12:27 PM;"Asman Jodi";"RT @TelkomIndonesia: Di dalam keluarga, sosok ibu memiliki peranan sangat penting, terlebih saat situasi pandemi seperti sekarang. Selain m…";92;"1341616374171332610"
12/23/20 12:27 PM;"DITPAMOBVIT POLDA SULSEL";"Ayo terapkan protokol kesehatan untuk mencegah penyebaran covid-19.
@divisihumaspolri #kapoldasulsel #poldasulsel #opsyustisipoldasulsel https://t.co/ghLfuT24NH";0;"1341616341015437314"
12/23/20 12:27 PM;"Ning Man";"RT @DokterPodcast: 3 Hal yang biasa dokter pastikan ketika anda terdiagnosis #covid_19

~Mini Thread~

Saking banyaknya kasus #covid_19 saa…";139;"1341616320169721856"
12/23/20 12:27 PM;"??? ?? ??????";"keliling gue ada suspect covid ni seram anjay";0;"1341616317179183106"
12/23/20 12:27 PM;"agus Budiman ( centring )";"RT @polseksepauk: Personil Polsek Sepauk melakukan penyemprotan disinfektan di gereja dalam rangka mengantisipasi penyebaran virus Covid-19…";1;"1341616310548013056"
12/23/20 12:27 PM;"Freeandhappy.";"RT @DKIJakarta: Strategi 3T (Testing-Tracing-Treatment) terus digencarkan untuk menemukan sebanyak-banyaknya kasus positif agar mencegah pe…";2;"1341616298946568192"
12/23/20 12:27 PM;"KawalCOVID19";"@prisquila_cilla Coba cek ke RS Bunda Menteng Jakarta, setahu kami, mereka merawat pasien COVID-19 juga.";0;"1341616297122045955"
12/23/20 12:27 PM;"DewiTuwuhMartoatmojo";"Akibat 1 bln ini naik terus covid gw sekarang memberlakukan  SD sama suami jd kita misah kamar tidur sama bey, diprotes sik tapi gimana mobilitas suami udah kemana mana krn kerja tp gw jg njaga anak biar paling tdk bersih bey jg jangan deket2 bapaknya, ya ihtiar";0;"1341616293800075266"
12/23/20 12:27 PM;"Berita Pilihan";"Natal Ditengah Pandemi Covid-19, Kapolsek Belitang Minta Warga Tetap Patuhi Prokes https://t.co/bVBZDl8TFk https://t.co/zuoLYEBNet";0;"1341616282399993856"
12/23/20 12:26 PM;"88.1 Kota FM Sby";"Tahun baru iki bakale tetep gk oleh nggawe acara keramaian, karena pandemi sik durung berakhir masio wes ono vaksin gawe virus covid-19
 
Nah.. kiro-kiro kegiatan opo sing bakale mok lakoni selama libur Natal, dan Tahun Baru iki rek? https://t.co/tlbhipBXYa";0;"1341616268172914688"
12/23/20 12:26 PM;"KETTY";"Lenyapkan Kovid Dan FPI
#FPIPatutDibasmi

5 instruksi terbaru yg dikeluarkan Presiden Joko Widodo utk mensukseskan program vaksinasi Covid-19 secara Nasional... 

Yukk disimak guys ??? https://t.co/443lckNbc5";14;"1341616244558942209"
12/23/20 12:26 PM;"Freeandhappy.";"RT @FPKSDPRRI: Masa Reses, Rofik Serahkan Ambulance dan Bantuan Usaha bagi Masyarakat Terdampak Pandemi

1 unit mobil ambulance di Purbalin…";8;"1341616221335080961"
12/23/20 12:26 PM;"KETTY";"Seruan pemerintah kpd masy utk memprioritaskan berada dlm rmh & mengurangi kegiatan di luar rmh menjelang libur Natal & thn baru, utk menghindari kasus positif Covid spt yg terjd scr signifikan pasca libur & cuti bersama pd akhir Okt lalu

Lenyapkan Kovid Dan FPI
#FPIPatutDibasmi https://t.co/culhKyWycG";10;"1341616206478917632"
12/23/20 12:26 PM;"aichi??? office au?";"Kak glowing banget kak wajahnya??? rahasianya apa ((selain dermatologist)) ((w mao tp masih covid tukads)) https://t.co/n7W8cx6mVQ";0;"1341616163952836608"
12/23/20 12:26 PM;"KORAMIL GROJOKAN SEWU";"Kodim Karanganyar
Selasa tanggal 22 Desember 2020  
Sertu Sugiyono dan Serda Daris Anggota Koramil 16/Colomadu beserta  Satpol PP kec.Colomadu melaksanakan pendisiplinan protokol kesehatan guna memutus mata rantai covid 19.";0;"1341616148706521089"
12/23/20 12:26 PM;"Freeandhappy.";"RT @DKIJakarta: Yuk liburan #dirumahaja. Banyak alternatif kegiatan menyenangkan, misalnya tur virtual, festival seni budaya virtual, atau…";6;"1341616106562150401"
12/23/20 12:26 PM;"Lembaga Demografi FEB UI";"Pada 22 Desember 2020, diadakan Webinar Indonesian Demographic Outlook 2021: Pengaruh Pandemi COVID-19 thdp Sasaran RPJMN Bidang Kependudukan”

Unduh materi & rekamannya di:
https://t.co/Qpo0nEqv4k

dan 

https://t.co/yUAhGWN3Yy

#ldfebui https://t.co/jeOmCniZAN";2;"1341616104599216128"
12/23/20 12:26 PM;"Antara Kalteng";"Satgas COVID-19 Kapuas gencarkan sosialisasi larangan pengumpulan orang banyak https://t.co/zlOvm4I8I4";0;"1341616104595050496"
12/23/20 12:26 PM;"SINDOnews";"Kesembuhan Pasien Covid-19 di Sulawesi Selatan Meningkat

https://t.co/JLJ1AKU32X";0;"1341616062849138688"
12/23/20 12:26 PM;"farr ?";"@aaswiyaa @cONFession83 aku juga sempat kena delay (5-6 minggu) gara-gara covid + overload, tapi tokonya tetap trusted dan fast response :D";0;"1341616053567115264"
12/23/20 12:26 PM;"MOSTI";"Saksikan secara langsung sidang akhbar bersama YB @Khairykj, Menteri Sains, Teknologi dan Inovasi mengenai Perkembangan Perolehan Vaksin COVID-19 pada jam 2.00 petang ini.

.
#mosti
#STIE
#vaksincovid19 https://t.co/m2UKnDkORn";31;"1341616038488641536"
12/23/20 12:25 PM;"Irfanschitz";"Agak ngeri nih tetangga ada yg meninggal grgr covid-19. Masih pada gak percaya covid-19 ada?";0;"1341615960248131585"
12/23/20 12:25 PM;"Polsek Tanjung Morawa";"pelaksanaan kegiatan penanganan Covid-19 di *Wilkum Polsek Tanjung Morawa Polresta Deli Serdang, https://t.co/hvgMcBMrEs";0;"1341615871102480384"
12/23/20 12:25 PM;"NTMC POLRI";"RT @TMCPoldaMetro: 11.18 Sat Lantas Jakpus melaksanakan Sosialisasi Protokol Kesehatan Covid-19 dan pembagian masker kepada Masyarakat dala…";1;"1341615837128445954"
12/23/20 12:25 PM;"sincann";"@bonggbudiharto keren bnget uncle, semoga pak Sandiaga Uno di pandemi sekarang ada inovasi baru bisa pariwisata dngn aman oleh virus covid good luck Manado raih terus uncle penghargaan dunia??";0;"1341615819155881985"
12/23/20 12:24 PM;"bass dibetot?";"Untuk 'cororo pergi' Kayanya ga akan semudah itu sih. Makin sini makin banyak cafe yang buka, makin banyak org nongkrong seolah gaada covid, trs kalo ngobrol maskernya dibuka, batuk dan bersin maskernya dibuka, trs mulai banyak acara acara di hotel ber-AC, yang https://t.co/fSDwubNjc3";0;"1341615754584629250"
12/23/20 12:24 PM;"Ferdinand Hutahaean";"Haikal Hasan Positif Covid..!!

Kata @LisaAmartatara3 ngga ada covid karena semua berwudu.

Mak Lisa, kira2 Haikal rajin wudhu atau tidak? https://t.co/8a1R9cLfOK";10;"1341615741724884992"
12/23/20 12:24 PM;"Muhammad.Nashrikh";"@msufiansaid Kannn?? Pelik gilaaa. Need some study why drop sampai macam ni. Dulu turun sikit jaa. Keluaq graf itu ini. Tapi sebab covid semua ok ja. Tak boleh laa kena laa buat graf tu semua. Tak semua ekonomi merosot. Ada ja company exceed their target even in pandemic? Correct me sir!";0;"1341615729892716545"
12/23/20 12:24 PM;"Polsek Watang Sawitto";"Ayo terapkan protokol kesehatan untuk mencegah penyebaran covid-19.

@divisihumaspolri #kapoldasulsel #poldasulsel #opsyustisipoldasulsel https://t.co/B2U9vMvWh9";0;"1341615708166258688"
12/23/20 12:24 PM;"RTMC DitLantas Bali";"23/12 Kijang 6201 giat pengaturan lalin lancar dan memberi himbauan tentang prokes covid 19
#ditlantasbali 
@ditlantas_bali https://t.co/mArAdyIu4A";0;"1341615653774618624"
12/23/20 12:24 PM;"???";"RT @rizkidwika: Apa pun gelarnya, yang penting semoga covid cepet diurus dah. 

Percuma profesinya dokter tapi ngomongnya corona nggak masu…";7;"1341615647579508736"
12/23/20 12:24 PM;"annissa maulina";"@giavalina Rina Nose itu lah guoblok nemen pengen tak suruh masuk ruang isolasi pasien covid yg masih infeksius tanpa APD.";0;"1341615615363043329"
12/23/20 12:24 PM;"Polsek Bontonompo Gowa";"Ayo terapkan protokol kesehatan untuk mencegah penyebaran covid-19.
@divisihumaspolri #kapoldasulsel #poldasulsel #opsyustisipoldasulsel https://t.co/nnylhZ039S";0;"1341615599936364544"
12/23/20 12:24 PM;"Majalah ICT";"Kaleidoskop ICT Maret 2020 – Dampak Wabah Covid-19, Industri Telekomunikasi dan TI Butuh ‘Vitamin’ https://t.co/ZI98J2MR3P via @indoict";0;"1341615594211168258"
12/23/20 12:24 PM;"Media Indonesia";"M Lutfi yang akan pulang ke AS batal berangkat karena dilarang Presiden. Hingga Sandiaga Uno menyangka ucapan Bismillah dari Mensesneg disangka ucapan kesembuhannya dari covid-19.  https://t.co/xuy4NkIHiZ";0;"1341615581687029766"
12/23/20 12:24 PM;"Polseksepauk";"Personil Polsek Sepauk melakukan penyemprotan disinfektan di gereja dalam rangka mengantisipasi penyebaran virus Covid-19 menjelang perayaan Natal. https://t.co/lh8G6aECGY";1;"1341615575928172545"
12/23/20 12:24 PM;"KORAMIL GROJOKAN SEWU";"Kodim Karanganyar
Rabu,tanggal 23/12/ 2020 ,
Serma Suraji dan Srd Ariswandi Anggota Koramil 16/Clm melaks patroli pendisiplinan protokol kesehatan dg menghimbau pedagang dan pengunjung pasar Malangjiwan kec.Cim agar tetap mematuhi protokol kesehatan,guna memutus rantai covid 19. https://t.co/IiwQC0Y2Uf";0;"1341615536120086529"
12/23/20 12:24 PM;"Kodim 0313/KPR";"Himbauan Babinsa Kepada Pengurus dan Pengunjung Masjid dan Mushola Terapkan Protokol Kesehatan

Rokan hulu–Sebagaimana yang dilakukan oleh Babinsa Koramil 08/Tandun Kodim 0313/KPR, dpp Sertu Azmet yang turut serta melaksanakan kegiatan himbauan protokol kesehatan Covid-19 https://t.co/p73MnxFb63";0;"1341615534257762304"
12/23/20 12:23 PM;"Umuseke.rw";"Umugabo w’imyaka 28 yishwe na #COVID19, icyorezo kikaba kimaze gutwara ubuzima bw’abagera kuri 66 mu #Rwanda. Abanduye bashya bagera ku 109.
??https://t.co/z74vAJsnp1 https://t.co/wlJFQAkTdJ";0;"1341615486497382403"
12/23/20 12:23 PM;"MCreative Palangka";"Terus Tingkatkan Pencegahan Covid-19 Bhbinkamtibmas Desa Buntoi Terus Sosialisasikan 3M Kepada Warga Binaan https://t.co/NypYgofXcH";0;"1341615486367313922"
12/23/20 12:23 PM;"Ribka Audry??";"@KanzulHikam18 @jokowi Waah jangan2, seperti waktu masa pemulihan rakyatnya dari Covid yg lalu hanya didaerah penyebab tersebarnya Covid dan ada beberapa kota lainnya yg tidak terinfeksi sama sekali, sementara 'hampir semua daerah/kota' dari sebagian besar negara didunia terinfeksi Covid?? So strange?!";0;"1341615483502514176"
12/23/20 12:23 PM;"Humas Polsek Salaman";"Berbagi kepada masyarakat terdampak Covid 19
#PatuhiProtokolKesehatan
#ayopakaimasker https://t.co/HhdaM1WgJa";0;"1341615475948568576"
12/23/20 12:23 PM;"D";"Please got7 ?. Ahhh tak sempat pergi concert dorang lagi?. Dulu nk pergi covid pulak";0;"1341615471687176193"
12/23/20 12:23 PM;"SPN POLDA SULSEL";"Ayo terapkan protokol kesehatan untuk mencegah penyebaran covid-19.
@divisihumaspolri #kapoldasulsel #poldasulsel #opsyustisipoldasulsel https://t.co/Ph5IqtYwWh";0;"1341615457648852992"
12/23/20 12:23 PM;"Peliharaannya WayV ? (alien)";"@tanyainrl Nonton berita tentang Covid-19 ada di Wuhan";0;"1341615390711894020"
12/23/20 12:23 PM;"Majalah ICT";"Kaleidoskop ICT Maret 2020 – Menkominfo Kendalikan Ruang Publik untuk Batasi Dampak Penyebaran Covid-19 https://t.co/DC2sMSWlyE via @indoict";0;"1341615379202772992"
12/23/20 12:23 PM;"Sintia?";"mantappp pasien covid nambah lagi, mantul tambah parnoooo";0;"1341615370994479104"
12/23/20 12:23 PM;"nisaq";"Minggu ke-2 di Hosp Kluang (covid hosp johor)
Eventful night

Gambar sekadar hiasan (ni harini punya)
Coz I didn't manage to tke any pic yest ? https://t.co/AMkQ3JG08C";0;"1341615353483329536"
12/23/20 12:23 PM;"Tony Doong";"RT @myjohorkini: Covid-19: Pemimpin perlu tunjuk contoh baik untuk cegah penularan – Adun Kemelah

SEGAMAT, 23 DIS: Kerajaan Johor dicadang…";1;"1341615329445756930"
12/23/20 12:23 PM;"Jaya";"Sakit dikit kerasanya covid";0;"1341615283241242627"
12/23/20 12:23 PM;"Rippaa";"RT @PPLPBINU: LPBI NU Lamongan bersama Pokja Program PKMM COVID-19 Desa Pucangro Kecamatan Kalitengah melakukan distribusi handwash portabl…";5;"1341615274462597120"
12/23/20 12:23 PM;"KUSYAIRI";"Aku nak tweet pasal covid pun takut kahahahha risau aku";0;"1341615272034062336"
12/23/20 12:22 PM;"ica.";"RT @rezaspn: Pesen gw:

Jangan jahat sama orang, perbanyak amal baik.

Sebisa mungkin naikkan peluang untuk husnul khatimah, meninggal dala…";51;"1341615238546743296"
12/23/20 12:22 PM;"Umuseke.rw";"Abakinnyi 2 ba KCCA iri i #Kigali basanzwemo #COVID19  bituma ikipe ikererwa kuva ku kibuga
??https://t.co/LULymuka3y https://t.co/katuM7tWbS";0;"1341615213741826049"
12/23/20 12:22 PM;"antaranews.com";"KPK panggil Anggota Tim Pengadaan Barang penanganan COVID-19 Robin Saputra dalam penyidikan kasus suap bansos. 

https://t.co/p46x5qqmmR";3;"1341615199527133184"
12/23/20 12:22 PM;"InfoNet";"Joe Biden Sebut Vaksin Covid Tak Setop Jumlah Korban Tewas
https://t.co/8tWgwGtTr6";0;"1341615189616017409"
12/23/20 12:22 PM;"Okezone";"Reaktif Covid-19, Haikal Hassan: Saya Sehat! #LengkapCepatBeritanya #BeritaTerkini #BeritaTerkini #NewsUpdate . https://t.co/vLRUshceGv";2;"1341615183349760001"
12/23/20 12:22 PM;"yuno's gf w/ santa ver.?";"@H99NDERY hay kyla, semoga ayahku bisa cepat sembuh dr covid yaa, semangat buat ayah kmu dan kmu jga? stay healthy and stay safe ya kyla???";0;"1341615180094918658"
12/23/20 12:22 PM;"Ursila";"Gak tega ih ada kurir di kantor client w kena covid, gak diurusin sama RT nya, trs dia cuma isolasi di kontrakan nya sambil minum imboost. :')";0;"1341615159299645440"
12/23/20 12:22 PM;"Tiyas";"RT @akunjuang: Pak anies kan lagi kena covid kok masih bisa berprestasi? Harusnya prestasinya ikut 'cuti' dong. Biar pemimping2 cebong bisa…";12;"1341615144518909953"
12/23/20 12:22 PM;"Sunarsih Portman";"Saat ini belum ada vaksin Covid-19 yang dikembangkan dengan metode ini, namun sebelumnya digunakan pada vaksin tetanus dan difteri.";0;"1341615144342720513"
12/23/20 12:22 PM;"Sunarsih Portman";"1. Vaksin mati/ inaktivasi
Satgas Penanggulangan Covid-19 menjelaskan vaksin mati adalah vaksin yang mengandung virus atau bakteri yang sudah dimatikan.";0;"1341615133634641923"
12/23/20 12:22 PM;"Sunarsih Portman";"semoga pandemi cepat berakhir

#vaksingratisutkrakyat 
#vaksinuntukkita 

https://t.co/f0v3Vlevtn";0;"1341615132116353024"
12/23/20 12:22 PM;"BERNAMA TV ??";"“Peranan Pengurusan IPT Tangani COVID-19”

Rabu (23 Dis 2020)
9.30 - 10.30 malam

Ajukan sebarang pandangan dan soalan di talian: 03-2059 4624 / 2059 4625

#RuangBicara
#COVID19
#KitaJagaKita https://t.co/wRxHpovWRi";1;"1341615113422266368"
12/23/20 12:22 PM;"Shehu Alhassan";"COVID-19 2ND PHASE:
IN KUNA YIMA ALLAH KAR KU RUHE MU.
KUCHI KUDDINKU BABU RUWANMU WALAHI
HAR DA INDOMIE DUK KU DAUKA MUN BAR MUKU https://t.co/CW8w6Vj1GI";0;"1341615092178235392"
12/23/20 12:22 PM;"Kodim0303Bengkalis";"Babinsa Koramil 05/Rupat Pelda M. Bangun bersama 3 Orang Anggota 
Melaksanakan kegiatan Pendisiplinan protokol covid 19 secara Mandiri kepada  masyarakat dengan Wajib Menggunakan Masker di Pelabuhan Roro Kel. Tanjung Kapal Kec. Rupat Kab. Bengkalis.(23/12/2020) https://t.co/mAOmfBM2gI";0;"1341615080702529536"
12/23/20 12:22 PM;"cak uding";"Alhamdulillah hasil swab negatif, contact tracing dari 2 saudara, 1 ipar, 1 keponakan, dan kolega yang kena covid+. Thanks Speedlab atas hasilnya yang cepat... @TitiRusdi";0;"1341615077707841537"
12/23/20 12:22 PM;"Indra";"@urcarmila Semoga di Tahun 2021 Pandemi Covid-19 sudah tidak mengkhawatirkan lagi.";0;"1341615071856787457"
12/23/20 12:22 PM;"Ponakan Bupati";"RT @ulil: PDIP ini harus dihukum secara politik di pemilu mendatang, sebagaimana hukuman itu pernah menimpa Partai Demokrat dulu. Apalagi j…";2263;"1341615064529301505"
12/23/20 12:22 PM;"Polsek Tanjung Morawa";"Personil Polsek Tg.Morawa Melaksanakan Pam di Rumah Sakit Rujukan Covid-19 yaitu RS. GL. TOBING TANJUNG MORAWA https://t.co/y6k2F8Ux4L";0;"1341615034565320705"
12/23/20 12:22 PM;"kentang";"suami bu bos positif covid, bu bos dan anak2 nya otomatis isolasi mandiri sedangkan gue sama temen gue tetep kerja buat mereka ? keep healthy yorobun ? semangat ngepet";0;"1341615023714537473"
12/23/20 12:22 PM;"Kodim 1412 Kolaka";"Kolaka,Sertu Hendrik Babinsa Koramil 1412-07/Watubangga Mengunjungi warung milik Ibu Rani dalam rangka pengembangan kegiatan UMKM di wilayah, serta membahas penghasilan selama masa pandemik covid 19,Desa Pondouwaee Kec. Polinggona Kab.kolaka,Rabu 23/12/20. https://t.co/uweidaUqtU";0;"1341615016852611075"
12/23/20 12:21 PM;"KSOP Marunda";"#kwanLaut , @djplkemenhub151 @kemenhub151 Jadilah orang bijak di masa Pandemi Covid-19 ini, utamakan kesehatan dan keselamatan diri dan orang-orang tercinta disekeliling kita. https://t.co/jvxlI3LB8f";1;"1341614999677018117"
12/23/20 12:21 PM;"PMR Daerah LMS ??";"RT @BernamaTV: [Infografik] RCEP Bantu Produk Malaysia - Pasca COVID-19

[Infographics] RCEP Enhances Market Access - For Malaysian Product…";2;"1341614970178469889"
12/23/20 12:21 PM;"Nana";"RT @pmi_tangerangct: Pasien sembuh COVID-19 melakukan proses pengambilan plasma darah atau plasma konvalesen di Kantor PMI Kota Tangerang,…";1;"1341614969859633153"
12/23/20 12:21 PM;"Syazana Khan";"RT @HarizMohd_MKini: Covid-19 ini ada hikmahnya pada golongan pekerja asing yang telah dilayan tidak seperti manusia. 

Membuka mata pihak…";51;"1341614963593367557"
12/23/20 12:21 PM;"Who is the clown? ?";"RT @hotradero: Kita bayangkan bulan Mei 2021 (SEBUAH UTAS)

Sebuah rumah sakit melayani vaksinasi Covid-19 skema berbayar. Tiga minggu sete…";41;"1341614857687207936"
12/23/20 12:21 PM;"?: ?? ai— DAEGAL GEMES; ??";"temen-temen aku mulai banyak yang positif covid, semoga gak bertambah :( stay safe ya kalian, jangan lupa pake masker! Ilysm??";0;"1341614851051802624"
12/23/20 12:21 PM;"Lamongan Merdesa";"RT @PPLPBINU: LPBI NU Lamongan bersama Pokja Program PKMM COVID-19 Desa Pucangro Kecamatan Kalitengah melakukan pembagian masker kepada war…";2;"1341614844219334657"
12/23/20 12:21 PM;"detikcom";"Haikal Hassan menjalani rapid test sebelum diklarifikasi soal ucapannya 'mimpi bertemu Rasulullah'. Hasil tes Haikal Hassan dinyatakan reaktif COVID-19. #HaikalHassan https://t.co/OtgkTM7aKn";7;"1341614813508726784"
12/23/20 12:21 PM;"Kodim0303Bengkalis";"Babinsa Koramil 11 / Pwk Kandis Serma GN. Munthe Melaksanakan
Sosialusasi di tempat2 keramaian Untuk menghimbau & mengajak masyarakat agar mematuhi peraturan Protokol kesehatan
dalam upaya pencegahan penyebaran Covid -19 di Kel. Kandis Kota Kec. Kandis Kab. Siak.(23/12/2020) https://t.co/PONOmPF82M";0;"1341614796114776066"
